geneID	UnTrt_1	UnTrt_2	UnTrt_3	EtOH6H_1	EtOH6H_2	EtOH6H_3	ET24H_1	ET24H_2	ET24H_3
ENSMUSG00000097494	11	5	5	10	12	13	13	9	7
ENSMUSG00000097495	66	77	68	22	32	30	45	45	34
ENSMUSG00000097496	0	0	0	0	0	0	0	0	0
ENSMUSG00000097497	0	0	0	0	0	2	0	0	0
ENSMUSG00000097500	1	0	0	1	0	2	3	2	1
ENSMUSG00000097501	1	0	0	0	0	0	1	1	1
ENSMUSG00000097502	1	0	0	0	0	0	0	0	0
ENSMUSG00000097503	0	0	4	0	3	3	2	0	3
ENSMUSG00000097504	10	4	8	11	12	12	14	14	14
ENSMUSG00000097505	0	0	0	0	0	0	0	0	0
ENSMUSG00000097507	1	3	8	1	3	0	0	4	6
ENSMUSG00000097509	0	0	1	3	0	2	0	1	1
ENSMUSG00000097511	0	0	0	0	0	0	0	0	0
ENSMUSG00000097513	0	0	0	1	0	0	0	0	0
ENSMUSG00000097514	0	0	0	0	0	0	0	0	0
ENSMUSG00000097515	0	2	1	0	0	0	0	0	0
ENSMUSG00000097516	0	2	2	6	7	4	4	4	11
ENSMUSG00000097517	0	0	0	0	0	0	0	0	0
ENSMUSG00000097518	4	6	6	1	1	5	4	0	3
ENSMUSG00000097519	3	11	5	4	7	6	5	16	5
ENSMUSG00000097520	1	1	0	1	0	0	0	1	1
ENSMUSG00000097522	0	0	0	0	0	0	0	0	0
ENSMUSG00000097523	9	8	9	7	7	10	10	10	9
ENSMUSG00000097524	0	0	0	0	0	0	0	0	0
ENSMUSG00000097525	5	2	2	1	0	2	2	0	1
ENSMUSG00000097526	3	2	0	1	1	0	0	0	0
ENSMUSG00000097527	0	3	0	0	0	0	1	3	1
ENSMUSG00000097529	0	0	0	0	0	0	0	0	0
ENSMUSG00000097530	42	47	38	33	45	48	56	46	59
ENSMUSG00000097531	8	0	3	1	1	0	0	0	2
ENSMUSG00000097532	2	1	0	0	0	1	0	1	1
ENSMUSG00000097533	1	2	1	1	0	1	3	0	1
ENSMUSG00000097534	16	15	10	17	13	24	12	15	15
ENSMUSG00000097535	0	0	0	0	0	0	0	0	0
ENSMUSG00000097536	60	44	60	48	50	79	67	65	64
ENSMUSG00000097537	9	15	7	3	6	8	12	6	13
ENSMUSG00000097538	0	0	0	0	0	0	0	0	0
ENSMUSG00000097539	0	0	0	0	0	0	0	0	0
ENSMUSG00000097540	1	0	0	0	1	1	0	3	0
ENSMUSG00000097541	3	1	1	1	4	2	4	7	4
ENSMUSG00000097542	0	0	0	0	0	0	0	0	0
ENSMUSG00000097543	0	0	0	0	0	0	0	0	0
ENSMUSG00000097544	0	1	0	2	0	0	0	0	0
ENSMUSG00000097545	0	0	0	0	0	0	0	0	0
ENSMUSG00000097546	3	1	3	1	2	0	0	3	1
ENSMUSG00000097547	0	0	0	0	0	0	0	0	0
ENSMUSG00000097548	0	0	0	0	0	0	0	0	0
ENSMUSG00000097550	0	0	0	0	0	0	0	0	0
ENSMUSG00000097551	0	0	0	0	0	0	0	0	0
ENSMUSG00000097552	0	0	0	0	0	0	0	0	0
ENSMUSG00000097553	1	0	0	0	0	0	0	1	2
ENSMUSG00000097554	0	0	0	0	0	0	0	0	0
ENSMUSG00000097557	2	7	2	1	1	3	1	3	0
ENSMUSG00000097558	13	6	14	1	5	4	6	3	4
ENSMUSG00000097559	13	16	20	7	13	22	11	13	10
ENSMUSG00000097560	2	2	2	2	0	0	0	1	1
ENSMUSG00000097561	0	0	1	1	0	2	0	0	1
ENSMUSG00000097562	0	0	0	0	0	0	0	0	0
ENSMUSG00000097563	0	0	0	0	0	0	0	0	0
ENSMUSG00000097564	1	0	2	1	2	2	0	1	2
ENSMUSG00000097565	0	0	0	0	0	0	0	0	0
ENSMUSG00000097566	1	3	1	5	7	4	7	3	1
ENSMUSG00000097567	1	1	3	4	4	1	3	1	0
ENSMUSG00000097569	3	3	3	3	1	4	1	2	3
ENSMUSG00000097571	30	17	29	24	28	20	33	25	26
ENSMUSG00000097572	10	6	6	1	0	5	2	0	2
ENSMUSG00000097573	3	2	6	2	2	3	4	2	0
ENSMUSG00000097574	0	1	2	1	1	0	0	5	1
ENSMUSG00000097575	0	0	0	0	0	0	0	0	0
ENSMUSG00000097576	10	9	4	5	4	9	2	4	12
ENSMUSG00000097577	8	11	12	14	7	8	14	6	14
ENSMUSG00000097578	57	55	63	40	37	49	27	38	41
ENSMUSG00000097579	5	1	5	3	3	11	5	6	0
ENSMUSG00000097580	0	0	0	0	0	0	0	0	0
ENSMUSG00000097581	1	0	1	0	0	0	0	0	0
ENSMUSG00000097582	0	0	0	0	0	0	0	0	0
ENSMUSG00000097583	1	1	0	1	1	0	4	1	3
ENSMUSG00000097584	0	0	0	0	0	0	0	0	1
ENSMUSG00000097585	0	0	0	0	1	0	0	0	0
ENSMUSG00000097586	0	0	0	0	0	0	0	0	0
ENSMUSG00000097587	7	5	6	6	7	6	5	6	6
ENSMUSG00000097588	12	3	15	5	5	10	9	8	8
ENSMUSG00000097589	31	33	21	26	45	44	40	30	35
ENSMUSG00000097590	0	0	0	0	0	0	0	0	0
ENSMUSG00000097591	0	0	0	0	0	0	0	0	0
ENSMUSG00000097592	0	0	4	0	2	0	3	1	0
ENSMUSG00000097593	0	0	0	0	0	0	0	0	0
ENSMUSG00000097594	0	0	0	0	0	0	0	0	0
ENSMUSG00000097595	1	1	1	1	2	0	3	3	1
ENSMUSG00000097596	0	0	0	0	0	0	0	0	0
ENSMUSG00000097597	0	0	1	0	0	0	0	0	1
ENSMUSG00000097598	0	0	0	0	0	0	0	0	0
ENSMUSG00000097599	0	0	0	0	0	0	0	0	0
ENSMUSG00000097601	3	10	2	5	10	4	9	10	9
ENSMUSG00000097602	0	0	1	0	0	3	1	3	1
ENSMUSG00000097603	9	7	2	4	4	5	4	5	4
ENSMUSG00000097604	0	0	1	0	0	0	2	0	0
ENSMUSG00000097605	0	0	0	0	0	0	0	0	0
ENSMUSG00000097608	0	0	0	0	0	0	0	0	0
ENSMUSG00000097609	0	0	0	0	0	0	0	0	0
ENSMUSG00000097610	2	0	2	1	0	0	0	0	0
ENSMUSG00000097612	0	0	0	0	0	0	0	0	0
ENSMUSG00000097613	0	1	1	0	1	1	1	2	2
ENSMUSG00000097614	0	0	0	0	0	0	0	0	0
ENSMUSG00000097615	0	0	0	0	0	0	0	0	0
ENSMUSG00000097616	27	36	22	39	47	62	57	58	45
ENSMUSG00000097617	1	1	2	1	1	0	0	0	1
ENSMUSG00000097618	0	0	0	0	0	0	0	0	0
ENSMUSG00000097619	0	0	0	0	0	0	0	1	0
ENSMUSG00000097620	5	5	8	7	3	7	6	5	4
ENSMUSG00000097621	0	0	0	0	0	0	0	0	0
ENSMUSG00000097622	0	0	0	0	0	0	0	0	0
ENSMUSG00000097623	0	0	0	0	0	0	0	0	0
ENSMUSG00000097624	0	0	0	1	0	0	0	0	0
ENSMUSG00000097625	14	8	5	6	6	6	3	5	5
ENSMUSG00000097626	1	2	0	0	0	0	0	0	0
ENSMUSG00000097627	0	0	0	0	0	0	0	0	0
ENSMUSG00000097628	0	0	0	0	0	0	0	0	0
ENSMUSG00000097630	0	0	0	0	0	0	0	0	0
ENSMUSG00000097631	0	1	0	2	0	0	0	0	2
ENSMUSG00000097632	0	0	0	0	0	0	0	1	1
ENSMUSG00000097633	0	2	2	7	4	3	5	5	8
ENSMUSG00000097634	0	0	0	0	0	0	0	0	0
ENSMUSG00000097635	0	0	0	0	0	0	1	0	0
ENSMUSG00000097636	0	3	4	3	2	5	2	2	1
ENSMUSG00000097637	1	1	5	3	2	6	5	7	6
ENSMUSG00000097638	0	0	0	0	0	0	0	0	0
ENSMUSG00000097639	0	0	0	0	0	0	0	0	0
ENSMUSG00000097640	5	2	5	10	8	5	8	5	10
ENSMUSG00000097641	2	0	0	0	0	0	0	0	0
ENSMUSG00000097642	0	0	0	0	0	0	0	0	0
ENSMUSG00000097643	2	3	0	1	5	4	8	3	6
ENSMUSG00000097644	3	4	6	8	6	9	5	9	6
ENSMUSG00000097645	4	9	10	9	6	14	9	14	10
ENSMUSG00000097646	0	0	0	0	0	0	0	0	0
ENSMUSG00000097648	0	0	0	0	0	0	1	0	0
ENSMUSG00000097649	135	118	132	85	100	125	91	116	90
ENSMUSG00000097650	2	0	3	0	0	0	2	2	0
ENSMUSG00000097651	4	3	3	1	1	0	0	3	2
ENSMUSG00000097652	1	0	0	0	0	0	0	0	0
ENSMUSG00000097653	0	0	0	0	0	0	0	0	0
ENSMUSG00000097654	0	0	0	0	0	0	1	0	0
ENSMUSG00000097655	0	0	0	0	0	0	0	0	0
ENSMUSG00000097656	0	0	0	0	0	0	0	0	0
ENSMUSG00000097657	3	3	11	5	13	3	16	3	11
ENSMUSG00000097658	3	3	4	3	1	2	2	2	2
ENSMUSG00000097659	0	0	0	0	0	0	0	0	0
ENSMUSG00000097660	9	18	24	13	3	8	9	5	8
ENSMUSG00000097661	0	0	0	0	0	0	0	0	0
ENSMUSG00000097662	0	0	0	0	0	0	0	0	0
ENSMUSG00000097664	1	7	8	1	3	4	7	5	1
ENSMUSG00000097665	2	2	0	2	0	0	0	2	2
ENSMUSG00000097666	1	0	1	0	0	2	1	0	0
ENSMUSG00000097667	6	13	15	3	6	8	5	4	8
ENSMUSG00000097668	0	1	0	0	0	1	0	0	0
ENSMUSG00000097669	0	0	0	0	0	0	0	0	0
ENSMUSG00000097670	0	0	0	0	0	0	0	0	0
ENSMUSG00000097671	0	0	0	2	0	1	0	0	0
ENSMUSG00000097672	0	0	1	0	3	4	0	1	0
ENSMUSG00000097673	2	0	1	0	0	3	1	1	0
ENSMUSG00000097674	1	1	1	2	1	5	5	4	2
ENSMUSG00000097675	3	1	0	2	1	1	0	2	1
ENSMUSG00000097676	0	0	0	0	0	0	0	0	0
ENSMUSG00000097677	0	0	0	0	0	0	0	1	0
ENSMUSG00000097679	0	1	0	3	5	7	4	4	3
ENSMUSG00000097680	3	2	3	1	0	3	1	2	3
ENSMUSG00000097681	0	0	0	0	0	0	0	0	0
ENSMUSG00000097682	0	0	0	0	0	0	0	0	0
ENSMUSG00000097683	0	0	0	0	0	0	0	0	0
ENSMUSG00000097684	9	12	3	8	4	8	8	8	10
ENSMUSG00000097685	0	0	0	0	1	1	0	0	0
ENSMUSG00000097686	0	0	0	0	0	0	0	0	0
ENSMUSG00000097689	0	0	0	0	0	0	0	0	0
ENSMUSG00000097690	0	3	1	6	2	2	1	2	1
ENSMUSG00000097691	0	0	0	0	0	0	0	0	0
ENSMUSG00000097692	0	0	0	2	0	0	0	0	1
ENSMUSG00000097693	0	0	0	0	0	0	0	0	0
ENSMUSG00000097694	0	0	0	1	0	1	0	0	1
ENSMUSG00000097695	0	0	0	0	0	0	0	0	0
ENSMUSG00000097697	0	0	0	0	0	0	0	0	0
ENSMUSG00000097698	0	0	0	0	0	0	0	0	0
ENSMUSG00000097699	3	7	6	7	7	1	1	5	2
ENSMUSG00000097700	0	0	0	0	0	0	0	0	0
ENSMUSG00000097701	0	1	0	0	0	0	0	0	1
ENSMUSG00000097702	0	0	2	1	0	0	2	0	0
ENSMUSG00000097703	1	1	1	4	2	1	2	0	2
ENSMUSG00000097704	0	0	0	0	0	0	0	0	0
ENSMUSG00000097705	5	4	1	1	3	0	2	4	0
ENSMUSG00000097706	3	3	1	0	4	1	1	5	2
ENSMUSG00000097707	4	1	2	1	2	1	2	3	0
ENSMUSG00000097709	2	1	0	0	0	0	0	0	0
ENSMUSG00000097710	0	0	0	0	0	0	0	0	0
ENSMUSG00000097711	0	0	1	0	0	0	0	0	0
ENSMUSG00000097712	2	2	0	3	4	2	1	3	2
ENSMUSG00000097713	1	1	1	0	0	0	0	2	0
ENSMUSG00000097714	0	0	0	0	0	1	0	0	0
ENSMUSG00000097715	252	299	279	437	447	575	432	387	424
ENSMUSG00000097716	1	0	2	0	0	0	2	0	0
ENSMUSG00000097717	0	0	0	0	0	1	0	0	0
ENSMUSG00000097718	1	2	2	1	1	1	1	1	1
ENSMUSG00000097719	0	0	0	0	0	0	0	0	0
ENSMUSG00000097720	0	0	0	2	2	0	4	3	1
ENSMUSG00000097722	3	9	7	6	7	17	4	12	11
ENSMUSG00000097723	5	3	7	4	11	6	2	6	9
ENSMUSG00000097724	0	0	1	0	0	2	1	0	1
ENSMUSG00000097725	0	0	0	0	0	1	1	0	1
ENSMUSG00000097726	0	0	0	0	0	0	0	0	0
ENSMUSG00000097727	1	5	0	12	6	7	8	6	10
ENSMUSG00000097728	20	31	23	16	9	17	9	18	10
ENSMUSG00000097729	167	154	147	122	160	156	143	155	147
ENSMUSG00000097730	0	0	0	0	0	0	0	0	0
ENSMUSG00000097731	0	2	2	2	0	2	3	3	1
ENSMUSG00000097732	0	0	0	0	0	0	0	0	0
ENSMUSG00000097734	0	0	2	1	2	4	2	3	0
ENSMUSG00000097735	0	0	0	0	0	0	0	0	0
ENSMUSG00000097736	0	0	0	0	0	0	0	0	0
ENSMUSG00000097737	9	7	12	10	12	8	10	6	12
ENSMUSG00000097738	1	4	0	1	0	0	0	3	0
ENSMUSG00000097739	0	0	0	0	0	0	0	0	0
ENSMUSG00000097740	0	0	0	0	0	0	0	0	1
ENSMUSG00000097742	0	1	0	1	0	0	0	0	0
ENSMUSG00000097743	17	18	22	23	25	32	29	21	22
ENSMUSG00000097744	3	2	0	0	0	0	1	0	1
ENSMUSG00000097745	0	0	0	1	0	1	0	1	1
ENSMUSG00000097746	2	0	3	1	1	2	0	1	3
ENSMUSG00000097747	1	0	0	2	1	0	1	1	2
ENSMUSG00000097748	1	3	0	2	0	6	4	7	2
ENSMUSG00000097749	2	3	5	3	4	4	1	4	6
ENSMUSG00000097750	19	12	15	11	12	21	18	16	11
ENSMUSG00000097751	6	6	3	6	4	1	2	5	1
ENSMUSG00000097752	0	0	1	0	0	1	0	0	3
ENSMUSG00000097753	0	0	0	0	0	0	0	0	0
ENSMUSG00000097754	9	9	5	5	2	10	9	6	11
ENSMUSG00000097755	2	1	3	6	5	3	3	5	3
ENSMUSG00000097756	27	13	27	15	15	14	30	18	31
ENSMUSG00000097757	2	2	2	7	7	8	2	9	1
ENSMUSG00000097758	0	0	0	0	0	0	0	0	0
ENSMUSG00000097759	3	3	5	1	1	1	0	2	2
ENSMUSG00000097760	13	13	9	18	23	23	11	14	17
ENSMUSG00000097761	1	0	2	0	2	1	3	1	0
ENSMUSG00000097762	0	0	0	0	0	0	0	0	0
ENSMUSG00000097763	0	0	1	0	0	0	0	0	0
ENSMUSG00000097764	0	0	0	0	0	0	0	0	0
ENSMUSG00000097766	0	1	1	3	4	0	2	1	1
ENSMUSG00000097767	3	1	0	2	1	1	1	1	2
ENSMUSG00000097768	46	36	33	53	49	57	53	65	55
ENSMUSG00000097769	81	104	108	60	48	64	88	77	67
ENSMUSG00000097770	0	0	0	0	0	0	0	0	0
ENSMUSG00000097772	96	126	106	81	85	97	83	112	108
ENSMUSG00000097773	0	0	0	0	0	0	3	3	0
ENSMUSG00000097774	0	0	0	0	0	0	0	0	0
ENSMUSG00000097775	0	2	0	0	0	0	0	0	1
ENSMUSG00000097776	0	0	0	0	0	0	0	0	0
ENSMUSG00000097777	7	10	18	9	11	11	11	15	15
ENSMUSG00000097779	0	0	0	0	0	0	0	0	0
ENSMUSG00000097780	0	0	0	0	0	0	0	0	0
ENSMUSG00000097781	50	65	55	47	64	74	55	66	55
ENSMUSG00000097783	0	0	0	0	0	0	0	0	0
ENSMUSG00000097784	2	4	3	3	3	7	8	6	3
ENSMUSG00000097785	72	39	51	17	16	18	13	25	23
ENSMUSG00000097786	0	1	1	0	0	1	0	1	0
ENSMUSG00000097787	4	6	10	4	7	5	2	4	3
ENSMUSG00000097788	4	3	10	3	3	7	4	10	4
ENSMUSG00000097789	411	600	348	260	295	315	297	330	267
ENSMUSG00000097790	0	0	0	0	0	0	0	0	0
ENSMUSG00000097791	21	30	10	22	23	25	30	29	22
ENSMUSG00000097792	29	39	40	23	23	35	36	46	46
ENSMUSG00000097793	11	9	10	7	6	10	7	10	14
ENSMUSG00000097794	0	0	0	0	0	0	0	0	0
ENSMUSG00000097795	0	0	2	0	1	2	3	1	5
ENSMUSG00000097796	0	0	1	1	0	0	1	0	0
ENSMUSG00000097797	2	3	2	2	6	8	3	5	2
ENSMUSG00000097798	0	0	0	0	0	0	0	0	0
ENSMUSG00000097799	3	2	4	1	1	1	0	0	2
ENSMUSG00000097800	1	0	0	0	0	4	0	0	0
ENSMUSG00000097801	0	0	0	0	0	1	0	0	0
ENSMUSG00000097803	1	1	1	1	4	2	0	3	0
ENSMUSG00000097804	0	0	1	0	1	0	1	0	0
ENSMUSG00000097805	0	0	0	1	1	0	0	0	0
ENSMUSG00000097806	3	2	5	2	5	0	2	4	4
ENSMUSG00000097807	0	0	0	0	0	0	0	0	0
ENSMUSG00000097809	0	0	0	0	0	0	0	1	0
ENSMUSG00000097810	0	0	2	0	0	1	0	0	0
ENSMUSG00000097811	0	1	1	1	0	2	1	0	1
ENSMUSG00000097812	0	1	0	0	0	1	1	0	1
ENSMUSG00000097814	0	0	0	0	0	0	0	0	0
ENSMUSG00000097815	224	224	195	259	231	322	306	318	269
ENSMUSG00000097816	14	11	10	11	6	14	13	13	10
ENSMUSG00000097817	1	0	0	1	2	1	0	0	0
ENSMUSG00000097818	0	0	1	0	0	0	0	0	1
ENSMUSG00000097819	7	16	13	7	5	8	2	4	4
ENSMUSG00000097820	18	29	34	27	35	44	42	26	37
ENSMUSG00000097821	0	0	0	0	0	0	0	0	0
ENSMUSG00000097822	0	0	0	0	0	0	0	0	0
ENSMUSG00000097823	4	4	3	3	5	5	2	4	2
ENSMUSG00000097824	0	0	0	0	0	0	0	0	0
ENSMUSG00000097825	0	0	0	0	2	0	0	0	0
ENSMUSG00000097827	3	2	7	5	2	7	5	10	7
ENSMUSG00000097828	9	1	6	8	5	4	3	4	8
ENSMUSG00000097831	0	3	1	0	2	0	2	0	1
ENSMUSG00000097832	7	5	1	3	2	4	6	4	2
ENSMUSG00000097833	1	0	0	0	0	0	1	0	1
ENSMUSG00000097834	0	0	3	0	1	0	0	3	1
ENSMUSG00000097835	9	11	11	9	6	15	9	8	7
ENSMUSG00000097836	0	0	0	0	0	0	0	0	0
ENSMUSG00000097837	0	0	0	0	0	0	0	0	0
ENSMUSG00000097838	1	2	1	0	0	0	0	0	0
ENSMUSG00000097839	3	0	4	2	1	5	1	6	0
ENSMUSG00000097840	0	0	0	0	0	0	0	0	0
ENSMUSG00000097841	0	0	0	0	0	0	0	0	0
ENSMUSG00000097842	3	3	2	6	10	7	6	7	2
ENSMUSG00000097843	0	0	0	0	0	0	0	0	0
ENSMUSG00000097845	1	0	0	0	0	0	0	0	2
ENSMUSG00000097847	0	5	2	3	5	2	3	6	6
ENSMUSG00000097848	4	3	1	14	8	11	8	12	12
ENSMUSG00000097849	0	0	0	0	0	0	0	0	0
ENSMUSG00000097850	0	0	0	0	0	0	0	0	0
ENSMUSG00000097851	0	0	0	0	0	0	0	0	0
ENSMUSG00000097852	0	1	1	2	1	1	0	2	2
ENSMUSG00000097853	0	0	0	0	0	0	0	0	0
ENSMUSG00000097854	0	0	0	0	0	0	0	0	0
ENSMUSG00000097855	14	7	18	12	11	13	12	12	15
ENSMUSG00000097857	2	2	3	0	2	3	0	0	0
ENSMUSG00000097858	3	3	9	1	5	3	6	2	4
ENSMUSG00000097859	1	1	7	0	2	0	0	1	1
ENSMUSG00000097860	9	2	2	0	4	0	2	0	4
ENSMUSG00000097861	0	0	0	0	0	0	0	0	0
ENSMUSG00000097862	0	0	0	0	0	0	0	0	0
ENSMUSG00000097863	6	4	5	0	3	2	1	1	0
ENSMUSG00000097864	1	0	1	3	1	0	0	0	2
ENSMUSG00000097867	14	11	24	4	6	17	8	12	12
ENSMUSG00000097868	13	12	8	17	15	14	13	13	16
ENSMUSG00000097869	0	0	0	0	0	0	0	0	0
ENSMUSG00000097870	0	0	0	0	0	0	0	0	0
ENSMUSG00000097871	0	0	0	0	0	0	0	0	0
ENSMUSG00000097872	0	0	0	0	0	0	0	0	0
ENSMUSG00000097873	0	0	0	0	0	0	0	0	0
ENSMUSG00000097874	0	0	0	1	0	2	1	1	0
ENSMUSG00000097875	9	13	12	2	5	6	4	1	7
ENSMUSG00000097876	9	18	14	7	6	20	10	13	16
ENSMUSG00000097877	0	0	0	0	0	0	0	0	0
ENSMUSG00000097878	0	0	0	0	0	0	0	0	0
ENSMUSG00000097879	12	6	25	9	10	21	5	12	7
ENSMUSG00000097881	0	0	0	0	0	3	0	0	0
ENSMUSG00000097882	71	38	69	26	34	31	31	36	40
ENSMUSG00000097883	0	0	0	0	0	0	0	0	0
ENSMUSG00000097884	0	0	0	0	0	1	0	0	0
ENSMUSG00000097885	11	8	16	14	19	17	2	12	14
ENSMUSG00000097886	0	0	0	0	0	0	0	0	0
ENSMUSG00000097887	6	6	4	2	4	1	0	1	1
ENSMUSG00000097888	44	48	64	9	9	22	11	13	12
ENSMUSG00000097889	16	21	11	19	12	22	15	28	18
ENSMUSG00000097890	1	0	1	0	0	0	1	0	1
ENSMUSG00000097891	134	127	115	68	85	96	99	78	109
ENSMUSG00000097892	40	23	37	32	32	24	29	33	40
ENSMUSG00000097893	1	5	1	12	9	10	4	15	2
ENSMUSG00000097895	0	0	0	0	0	0	0	0	0
ENSMUSG00000097896	1	0	0	0	0	0	0	0	0
ENSMUSG00000097897	0	0	0	0	0	0	0	0	0
ENSMUSG00000097898	0	0	0	0	0	0	0	0	0
ENSMUSG00000097899	0	0	0	0	1	0	1	0	0
ENSMUSG00000097900	1	1	0	4	2	2	2	1	2
ENSMUSG00000097901	0	0	1	0	0	5	0	0	1
ENSMUSG00000097902	2	8	9	1	6	3	2	5	6
ENSMUSG00000097903	3	4	7	1	0	1	2	2	5
ENSMUSG00000097904	13	11	22	9	8	13	10	14	14
ENSMUSG00000097906	22	19	21	23	19	30	27	25	22
ENSMUSG00000097907	0	0	0	0	0	0	0	0	0
ENSMUSG00000097908	185	191	172	99	124	107	125	112	125
ENSMUSG00000097910	0	0	0	0	0	0	0	0	0
ENSMUSG00000097911	0	4	0	4	7	6	7	1	5
ENSMUSG00000097912	1	0	2	2	8	1	1	4	3
ENSMUSG00000097913	0	0	0	0	0	0	0	0	0
ENSMUSG00000097914	0	6	1	4	2	4	2	2	0
ENSMUSG00000097915	8	6	7	11	11	17	8	11	17
ENSMUSG00000097917	0	0	0	0	0	0	0	0	0
ENSMUSG00000097918	1	1	0	2	4	7	3	2	4
ENSMUSG00000097919	0	0	0	0	0	0	0	0	0
ENSMUSG00000097920	0	0	0	0	0	0	0	0	0
ENSMUSG00000097921	1	2	0	3	3	2	3	2	5
ENSMUSG00000097922	0	0	0	0	0	0	0	0	0
ENSMUSG00000097923	0	0	0	0	0	0	0	0	0
ENSMUSG00000097924	4	1	6	1	1	1	2	0	1
ENSMUSG00000097925	9	6	13	4	3	4	9	10	1
ENSMUSG00000097926	2	2	3	1	0	1	0	3	0
ENSMUSG00000097927	0	0	0	0	0	3	1	0	0
ENSMUSG00000097928	136	304	150	92	108	113	134	146	157
ENSMUSG00000097929	0	0	0	0	0	0	0	0	0
ENSMUSG00000097930	0	0	0	0	0	0	0	0	0
ENSMUSG00000097931	0	0	0	0	0	0	0	0	0
ENSMUSG00000097932	0	0	0	0	0	0	0	0	0
ENSMUSG00000097933	2	0	0	0	0	0	0	0	1
ENSMUSG00000097934	0	0	0	0	1	0	0	2	1
ENSMUSG00000097935	0	0	0	0	0	0	0	0	0
ENSMUSG00000097936	0	0	0	0	0	0	0	0	0
ENSMUSG00000097937	0	0	0	0	0	0	0	0	0
ENSMUSG00000097938	0	0	0	0	0	0	0	0	0
ENSMUSG00000097939	0	0	0	0	0	0	0	0	0
ENSMUSG00000097940	0	0	0	0	0	0	0	0	0
ENSMUSG00000097941	0	0	0	0	0	0	0	0	0
ENSMUSG00000097942	0	0	0	0	0	0	0	0	0
ENSMUSG00000097943	0	0	0	0	0	0	0	1	0
ENSMUSG00000097944	22	9	18	15	20	34	19	14	29
ENSMUSG00000097945	0	0	0	0	0	0	0	0	0
ENSMUSG00000097946	0	0	0	0	0	0	0	0	0
ENSMUSG00000097947	0	0	0	0	0	0	0	0	0
ENSMUSG00000097948	3	1	4	2	0	0	3	0	1
ENSMUSG00000097949	0	0	0	0	0	0	0	0	0
ENSMUSG00000097950	1	0	0	0	0	1	0	0	0
ENSMUSG00000097951	0	0	0	0	0	0	0	0	0
ENSMUSG00000097952	0	0	0	0	0	0	0	0	0
ENSMUSG00000097953	0	0	1	1	1	1	4	0	1
ENSMUSG00000097954	1	2	0	0	0	1	0	1	0
ENSMUSG00000097955	0	0	0	0	0	0	0	0	0
ENSMUSG00000097956	0	0	0	0	0	0	0	0	0
ENSMUSG00000097957	0	0	0	0	0	0	0	0	0
ENSMUSG00000097958	0	0	0	0	0	0	0	0	1
ENSMUSG00000097959	0	0	0	0	0	0	0	0	0
ENSMUSG00000097960	118	173	108	139	140	176	221	209	230
ENSMUSG00000097961	0	0	0	0	0	0	0	0	0
ENSMUSG00000097962	0	0	0	0	0	0	0	0	0
ENSMUSG00000097963	0	0	0	0	0	0	0	0	0
ENSMUSG00000097964	0	0	0	0	0	0	0	0	0
ENSMUSG00000097965	0	0	0	0	0	0	0	0	0
ENSMUSG00000097966	0	0	0	0	0	0	0	0	0
ENSMUSG00000097967	0	0	2	1	1	1	1	1	2
ENSMUSG00000097968	0	0	0	0	0	0	0	0	0
ENSMUSG00000097969	0	0	0	0	0	0	0	0	0
ENSMUSG00000097970	4	5	4	4	2	8	7	8	7
ENSMUSG00000097971	3949	3210	3812	1762	1698	1978	1714	1789	2088
ENSMUSG00000097972	0	0	0	0	0	0	0	0	0
ENSMUSG00000097973	0	0	0	0	0	0	0	0	0
ENSMUSG00000097974	0	0	0	0	0	0	0	0	0
ENSMUSG00000097975	0	0	0	0	1	0	0	0	0
ENSMUSG00000097976	0	0	0	0	0	0	0	1	0
ENSMUSG00000097977	0	0	0	0	0	0	0	0	1
ENSMUSG00000097978	2	3	6	18	25	12	30	14	19
ENSMUSG00000097979	3	4	0	3	1	1	7	4	2
ENSMUSG00000097980	0	0	0	0	0	0	0	0	0
ENSMUSG00000097981	0	0	0	0	0	0	0	0	0
ENSMUSG00000097982	0	0	0	0	0	0	0	0	0
ENSMUSG00000097983	1	0	1	1	1	0	1	3	0
ENSMUSG00000097984	0	0	0	0	0	0	0	0	0
ENSMUSG00000097985	0	0	0	0	0	0	0	0	0
ENSMUSG00000097986	0	0	0	0	0	0	0	0	0
ENSMUSG00000097987	0	0	0	0	0	0	0	0	0
ENSMUSG00000097988	0	0	0	0	0	0	0	0	0
ENSMUSG00000097989	3	3	2	1	2	5	4	0	0
ENSMUSG00000097990	14	7	8	7	13	22	9	16	16
ENSMUSG00000097991	0	0	0	0	0	0	0	0	0
ENSMUSG00000097992	1	0	1	0	2	0	0	0	0
ENSMUSG00000097993	24	41	26	97	119	127	114	133	113
ENSMUSG00000097994	50	36	47	30	32	30	32	20	35
ENSMUSG00000097995	1	0	1	0	0	0	0	0	0
ENSMUSG00000097996	0	0	0	0	0	0	0	0	0
ENSMUSG00000097997	6	1	8	1	7	6	5	2	0
ENSMUSG00000097998	0	0	0	1	1	0	0	0	0
ENSMUSG00000097999	0	0	0	0	0	0	1	0	0
ENSMUSG00000098000	5	4	2	2	0	1	0	2	0
ENSMUSG00000098001	0	1	1	0	0	0	0	0	0
ENSMUSG00000098002	0	0	0	0	0	0	0	0	0
ENSMUSG00000098003	0	0	0	0	0	0	0	0	0
ENSMUSG00000098004	0	0	0	1	0	0	0	1	0
